3.0 17437 311472 366 37251
3.0 41888 614701 1097 73856
3.0 59747 924522 1648 111057
3.0 74576 1237372 1648 145988
3.0 89267 1550361 1648 180546
3.0 112421 1854887 3205 222219
3.0 134863 2160125 4394 263457
3.0 149621 2473047 4394 298534
3.0 165127 2785223 4394 333090
3.0 181129 3096901 4394 367646
3.0 197128 3408582 4394 403016
3.0 235824 3697563 8025 453751
3.0 250744 4010323 8025 494450
3.0 265477 4323270 8025 529006
3.0 280209 4636218 8025 563563
3.0 294951 4949156 8025 598122
3.0 309685 5262102 8025 632679
3.0 324419 5575048 8025 667235
3.0 339163 5887984 8025 701791
3.0 353903 6200924 8025 736349
3.0 368638 6513869 8025 770907
3.0 383392 6826795 8025 805463
3.0 398132 7139735 8025 840019
3.0 412867 7452680 8025 874576
