5.0 17568 311341 549 35358
5.0 38058 618526 1278 71260
5.0 54946 929318 1646 106775
5.0 70253 1241691 1646 141331
5.0 85577 1554047 1646 175889
5.0 108009 1859299 2565 213900
5.0 124155 2170833 2749 251954
5.0 138901 2483767 2749 286553
5.0 155127 2795223 2749 321107
5.0 171126 3106904 2749 355663
5.0 190076 3415631 3252 391405
5.0 210576 3722811 4307 431167
5.0 225386 4035681 4307 466817
5.0 240126 4348621 4307 501375
5.0 254858 4661569 4307 535933
5.0 269599 4974508 4307 570489
5.0 284331 5287456 4307 605047
5.0 299062 5600405 4307 639604
5.0 313806 5913341 4307 674163
5.0 328539 6226288 4307 708719
5.0 343271 6539236 4307 743275
5.0 358021 6852166 4307 777831
5.0 372757 7165110 4307 812389
5.0 387495 7478052 4307 846946
