32.0 18535 310383 554 37419
32.0 36895 619703 1109 75955
32.0 55220 929055 1664 114051
32.0 70529 1241426 1664 148622
32.0 85826 1553809 1664 183193
32.0 126252 1841065 2311 221795
32.0 154226 2140771 2995 260427
32.0 169790 2452887 3180 295464
32.0 185290 2765069 3180 330030
32.0 201293 3076746 3180 364598
32.0 218591 3387128 3316 400317
32.0 251878 3681501 6067 447670
32.0 289631 3971449 12493 495413
32.0 327045 4261715 19380 535763
32.0 364459 4551981 26267 576114
32.0 401883 4842237 33154 616464
32.0 439297 5132503 40041 656815
32.0 476711 5422769 46928 697167
32.0 514137 5713023 53815 737517
32.0 551551 6003289 60702 777867
32.0 588965 6293555 67589 818217
32.0 626396 6583804 74476 858568
32.0 643605 6894271 75164 893715
32.0 658402 7207154 75164 928282
