16.0 18787 310131 555 38641
16.0 38232 618366 1293 76939
16.0 61787 922491 1665 114162
16.0 76494 1235463 1665 148729
16.0 91230 1548407 1665 183295
16.0 187970 1844866 2952 225499
16.0 217247 2143286 3683 266472
16.0 232032 2456181 3683 301739
16.0 247464 2768431 3683 336304
16.0 263467 3080108 3683 370872
16.0 279464 3391791 3683 405750
16.0 313499 3685433 6711 457690
16.0 328304 3998308 6711 492258
16.0 343057 4311235 6711 526824
16.0 357810 4624162 6711 561390
16.0 372573 4937079 6711 595956
16.0 387326 5250006 6711 630523
16.0 402079 5562933 6711 665089
16.0 416844 5875848 6711 699657
16.0 431597 6188775 6711 734224
16.0 446350 6501702 6711 768792
16.0 461114 6814618 6711 803360
16.0 475865 7127547 6711 837927
16.0 490616 7440476 6711 872493
