29.0 30031 298886 556 36196
29.0 62153 659980 1114 72990
29.0 94343 955470 1488 108974
29.0 126195 1251298 1676 143968
29.0 157254 1547919 1676 178537
29.0 193185 1839668 2592 216759
29.0 226958 2133575 3097 256902
29.0 257681 2430531 3097 291658
29.0 289491 2726404 3097 326224
29.0 321815 3021760 3097 360789
29.0 354082 3317173 3097 395710
29.0 396135 3602797 5155 436576
29.0 426890 3899722 5155 475097
29.0 457969 4196323 5155 509665
29.0 489048 4492924 5155 544233
29.0 520136 4789516 5155 578800
29.0 551211 5086121 5155 613366
29.0 582289 5382723 5155 647933
29.0 613376 5679316 5155 682499
29.0 644454 5975918 5155 717067
29.0 675532 6272520 5155 751634
29.0 706621 6569111 5155 786201
29.0 737696 6865716 5155 820767
29.0 768771 7162321 5155 855334
