22.0 18127 310788 552 37947
22.0 37250 619348 1291 77407
22.0 54572 929706 1661 115005
22.0 69279 1242678 1661 149571
22.0 83971 1555666 1661 184139
22.0 105664 1861952 1980 223503
22.0 132045 2162952 4699 264179
22.0 147540 2475137 4836 299044
22.0 162276 2788081 4836 333611
22.0 178863 3099176 4836 368176
22.0 194866 3410853 4836 403094
22.0 213195 3720201 5248 444693
22.0 307854 3953222 8000 488279
22.0 322639 4266117 8000 522847
22.0 337392 4579044 8000 557414
22.0 352155 4891961 8000 591981
22.0 366908 5204888 8000 626547
22.0 381661 5517815 8000 661114
22.0 396426 5830730 8000 695681
22.0 411179 6143657 8000 730248
22.0 425932 6456584 8000 764814
22.0 440699 6769497 8000 799380
22.0 455452 7082424 8000 833948
22.0 470205 7395351 8000 868516
