2.0 18612 310277 556 38849
2.0 38680 617909 1283 76519
2.0 56081 928183 1652 114152
2.0 71390 1240554 1652 148711
2.0 86716 1552908 1652 183270
2.0 124315 1843280 4080 226168
2.0 153514 2141761 4400 265252
2.0 168295 2454660 4400 300212
2.0 183012 2767623 4400 334769
2.0 199436 3078881 4400 369327
2.0 215434 3390563 4400 404439
2.0 240446 3693287 5458 449639
2.0 304975 3956424 9765 500819
2.0 319745 4269334 9765 535376
2.0 334483 4582276 9765 569931
2.0 349230 4895209 9765 604486
2.0 363964 5208155 9765 639042
2.0 378702 5521097 9765 673599
2.0 393452 5834027 9765 708155
2.0 408192 6146967 9765 742712
2.0 422926 6459913 9765 777270
2.0 437680 6772839 9765 811827
2.0 452414 7085785 9765 846385
2.0 467152 7398727 9765 880942
