40.0 19544 309374 551 38627
40.0 39198 617400 1290 77060
40.0 56554 927724 1656 114774
40.0 71262 1240695 1656 149342
40.0 85987 1553650 1656 183908
40.0 145068 1822249 3346 226935
40.0 175194 2119803 3716 268199
40.0 189999 2432678 3716 303855
40.0 204714 2745643 3716 338422
40.0 221437 3056602 3716 372987
40.0 237432 3368287 3716 407729
40.0 261425 3671971 5233 451304
40.0 296841 3964235 8770 503494
40.0 311626 4277130 8770 538061
40.0 326379 4590057 8770 572629
40.0 341144 4902972 8770 607198
40.0 355899 5215897 8770 641767
40.0 370652 5528824 8770 676333
40.0 385417 5841739 8770 710900
40.0 400170 6154666 8770 745467
40.0 414923 6467593 8770 780035
40.0 429690 6780506 8770 814601
40.0 444443 7093433 8770 849169
40.0 459196 7406360 8770 883735
