1.0 19569 309340 548 37670
1.0 37955 618634 1098 75268
1.0 58378 925891 1467 111611
1.0 73075 1238873 1467 146168
1.0 87766 1551862 1467 180727
1.0 105278 1862030 1740 221666
1.0 150776 2144213 3024 262275
1.0 165513 2457155 3024 297293
1.0 180231 2770117 3024 331849
1.0 196360 3081670 3024 366405
1.0 212353 3393357 3024 400963
1.0 240246 3693141 5539 450889
1.0 255348 4005719 5539 492268
1.0 270086 4318661 5539 526826
1.0 284820 4631607 5539 561383
1.0 299563 4944544 5539 595939
1.0 314298 5257489 5539 630497
1.0 329029 5570438 5539 665052
1.0 343775 5883372 5539 699610
1.0 358508 6196319 5539 734168
1.0 373240 6509267 5539 768726
1.0 387987 6822200 5539 803282
1.0 402723 7135144 5539 837839
1.0 417459 7448088 5539 872396
