21.0 17970 310948 553 36118
21.0 35078 621558 926 72924
21.0 55723 928555 1665 108106
21.0 70509 1241448 1665 143072
21.0 85200 1554437 1665 177641
21.0 108350 1858967 3351 215628
21.0 125877 2169120 3580 254594
21.0 140615 2482062 3580 289624
21.0 156192 2794167 3580 324189
21.0 172195 3105844 3580 358754
21.0 188187 3417532 3580 393320
21.0 210969 3722427 5100 432746
21.0 231439 4095173 6153 473901
21.0 246226 4408066 6153 508470
21.0 260979 4720993 6153 543036
21.0 275742 5033910 6153 577602
21.0 290495 5346837 6153 612167
21.0 305248 5659764 6153 646734
21.0 320013 5972679 6153 681301
21.0 334764 6285608 6153 715869
21.0 349515 6598537 6153 750436
21.0 364279 6911453 6153 785003
21.0 379030 7224382 6153 819569
21.0 393780 7537312 6153 854136
