23.0 34011 294906 552 37643
23.0 68606 587991 1297 74838
23.0 101268 883009 1672 111560
23.0 132321 1179636 1672 146126
23.0 163423 1476214 1672 180694
23.0 201213 1766104 3288 219996
23.0 230145 2064851 3288 255674
23.0 260870 2361806 3288 290240
23.0 293621 2656738 3288 324807
23.0 325941 2952098 3288 359373
23.0 364623 3241093 4855 396875
23.0 406854 3526547 7527 442271
23.0 442973 3818103 8077 477759
23.0 474072 4114684 8077 512326
23.0 505150 4411286 8077 546892
23.0 536239 4707877 8077 581459
23.0 567318 5004478 8077 616025
23.0 598398 5301078 8077 650594
23.0 629490 5597666 8077 685159
23.0 660570 5894266 8077 719724
23.0 691649 6190867 8077 754290
23.0 722743 6487453 8077 788857
23.0 753823 6784053 8077 823425
23.0 784901 7080655 8077 857993
