14.0 18480 310434 553 37860
14.0 37514 619080 1290 75815
14.0 54812 929466 1658 113193
14.0 69602 1242355 1658 148169
14.0 84294 1555343 1658 182737
14.0 114184 1853133 3350 223797
14.0 203846 2156687 5723 264239
14.0 219370 2468843 5861 299807
14.0 234945 2780950 5861 334376
14.0 250944 3092631 5861 368944
14.0 267087 3469704 5861 404281
14.0 287316 3842688 6545 444817
14.0 305725 4151959 7230 488369
14.0 320503 4464861 7230 522936
14.0 335256 4777788 7230 557504
14.0 350019 5090705 7230 592072
14.0 364772 5403632 7230 626641
14.0 379525 5716559 7230 661210
14.0 394290 6029474 7230 695779
14.0 409043 6342401 7230 730347
14.0 423796 6655328 7230 764915
14.0 438563 6968241 7230 799483
14.0 453313 7281171 7230 834051
14.0 468063 7594101 7230 868618
