29.0 23552 303597 626 41199
29.0 47255 607038 1249 76966
29.0 69390 911985 1620 110647
29.0 91265 1217436 1992 145711
29.0 115451 1520335 2712 177689
29.0 137488 1825491 3090 211874
29.0 159063 2130963 3215 245049
29.0 180130 2436946 3341 277309
29.0 201448 2742674 3470 309007
29.0 222667 3048503 3470 340406
29.0 244305 3354142 3723 373136
29.0 265476 3660028 3723 404834
