16.0 27202 299978 1091 44301
16.0 47523 606785 1218 78284
16.0 67784 913672 1341 109883
16.0 87554 1220995 1341 142966
16.0 108022 1527696 1468 176785
16.0 129213 1833552 1616 211068
16.0 150748 2139072 1741 242718
16.0 172082 2444894 1993 275367
16.0 192066 2752301 2118 307327
16.0 212143 3059304 2118 339003
16.0 232895 3365598 2240 370878
16.0 252359 3673562 2240 403555
