12.0 23743 303337 747 44230
12.0 47745 606401 1372 78606
12.0 68380 912820 1494 112580
12.0 89605 1218646 1617 147426
12.0 113123 1522788 1836 181719
12.0 135184 1828299 1836 215857
12.0 156645 2134057 1959 250433
12.0 178344 2439834 2088 283205
12.0 199940 2745730 2088 315864
12.0 221954 3051235 2210 347375
12.0 242677 3357564 2334 380185
12.0 262692 3664602 2463 411508
