30.0 279247 3973795 2476 459460
30.0 304662 4275438 2901 502122
30.0 327723 4579426 3127 536340
30.0 366206 4868404 4377 608216
30.0 394152 5167848 5303 653869
30.0 420260 5468833 5973 700383
30.0 458501 5757769 7546 783031
30.0 484181 6059310 8008 826466
30.0 509947 6360940 8418 866183
30.0 545859 6652520 10074 944435
30.0 568981 6956953 10198 982585
30.0 596953 7256195 10929 1029713
