7.0 19295 309614 554 37529
7.0 37538 619051 927 77082
7.0 55469 928800 1483 114536
7.0 70917 1241032 1666 149118
7.0 85633 1553995 1666 183677
7.0 104115 1863193 2128 226387
7.0 144085 2150903 2676 267356
7.0 160986 2461682 2995 302476
7.0 175723 2774625 2995 337034
7.0 191755 3086275 2995 371590
7.0 207774 3397936 2995 406989
7.0 238617 3694770 5247 455921
7.0 265339 3995728 8230 497316
7.0 280109 4308638 8230 531873
7.0 294847 4621580 8230 566432
7.0 309590 4934517 8230 600987
7.0 324328 5247459 8230 635545
7.0 339062 5560405 8230 670102
7.0 353811 5873336 8230 704660
7.0 368549 6186278 8230 739217
7.0 383283 6499224 8230 773774
7.0 398035 6812152 8230 808331
7.0 412773 7125094 8230 842888
7.0 427511 7438036 8230 877446
