20.0 18491 310427 552 37381
20.0 40264 616334 1108 75764
20.0 58605 925673 1665 113843
20.0 73312 1238645 1665 148409
20.0 88004 1551633 1665 182978
20.0 112999 1854318 3004 223770
20.0 135218 2159818 3597 263555
20.0 150026 2472690 3597 298744
20.0 164742 2785654 3597 333310
20.0 181057 3097021 3597 367875
20.0 197064 3408691 3597 402540
20.0 216183 3717252 4005 451661
20.0 262642 3998473 7223 503101
20.0 277625 4311170 7223 540379
20.0 292570 4623905 7223 577657
20.0 307525 4936630 7223 614935
20.0 322470 5249365 7223 652213
20.0 337415 5562100 7223 689492
20.0 352372 5874823 7223 726770
20.0 367318 6187557 7223 764048
20.0 382264 6500291 7223 801327
20.0 397223 6813012 7223 838605
20.0 412032 7125883 7223 873690
20.0 426795 7438800 7223 908256
