9.0 19043 309866 735 37562
9.0 37490 619099 1287 75841
9.0 54835 929434 1654 113917
9.0 69538 1242410 1654 148473
9.0 84272 1555356 1654 183031
9.0 149528 1817784 3764 224175
9.0 166451 2128537 3902 261612
9.0 181176 2441492 3902 296169
9.0 196949 2753401 3902 330726
9.0 212951 3065079 3902 365285
9.0 229816 3375894 4084 400361
9.0 254196 3679191 5597 451906
9.0 269015 3992052 5597 492289
9.0 283781 4304966 5597 533161
9.0 298552 4617875 5597 574034
9.0 313333 4930774 5597 614906
9.0 328104 5243683 5597 655777
9.0 342869 5556598 5597 696648
9.0 357651 5869496 5597 737521
9.0 372422 6182405 5597 778393
9.0 387186 6495321 5597 819263
9.0 401970 6808217 5597 860135
9.0 416714 7121153 5597 895343
9.0 431463 7434084 5597 929899
