26.0 18144 310774 554 37317
26.0 35939 620656 1109 74080
26.0 54065 930213 1664 111347
26.0 68772 1243185 1664 145912
26.0 83497 1556140 1664 180479
26.0 105377 1861940 2497 219835
26.0 121701 2173296 2680 257346
26.0 136453 2486224 2680 292240
26.0 152373 2797986 2680 326806
26.0 168370 3109669 2680 361374
26.0 188473 3417243 3047 397656
26.0 212936 3720731 4890 446802
26.0 240686 4020390 8628 487777
26.0 255470 4333286 8628 522522
26.0 270220 4646216 8628 557266
26.0 284980 4959136 8628 592008
26.0 299730 5272066 8628 626752
26.0 314480 5584996 8628 661494
26.0 329242 5897914 8628 696237
26.0 343992 6210844 8628 730980
26.0 358742 6523774 8628 765723
26.0 373508 6836688 8628 800466
26.0 388261 7149615 8628 835033
26.0 403014 7462542 8628 869600
