25.0 17410 311508 373 36054
25.0 35870 620728 1113 72125
25.0 53643 930635 1672 108594
25.0 68349 1243608 1672 143160
25.0 83040 1556597 1672 177726
25.0 132025 1835292 2307 214951
25.0 166350 2128647 2948 252205
25.0 181083 2441594 2948 286772
25.0 196623 2753736 2948 321337
25.0 212625 3065414 2948 355904
25.0 228625 3377094 2948 390606
25.0 275239 3658157 4957 435883
25.0 290074 3971002 4957 478793
25.0 304839 4283917 4957 522521
25.0 319609 4596827 4957 566248
25.0 334389 4909727 4957 609975
25.0 349157 5222639 4957 653702
25.0 363924 5535552 4957 697427
25.0 378703 5848453 4957 741155
25.0 393471 6161365 4957 784882
25.0 408239 6474277 4957 828609
25.0 423020 6787176 4957 872337
25.0 437784 7100092 4957 907840
25.0 452547 7413009 4957 942408
