34.0 18208 310710 550 36372
34.0 36683 619915 1293 72836
34.0 53562 930716 1668 109070
34.0 68265 1243692 1668 143636
34.0 83000 1556637 1668 178202
34.0 126138 1841180 2355 216886
34.0 143562 2151435 2446 253632
34.0 158274 2464403 2446 288199
34.0 174247 2776112 2446 322763
34.0 190244 3087795 2446 357333
34.0 207616 3398100 2677 392686
34.0 231325 3702071 4326 439218
34.0 246130 4014946 4326 473784
34.0 260883 4327873 4326 508350
34.0 275633 4640803 4326 542918
34.0 290393 4953723 4326 577484
34.0 305143 5266653 4326 612052
34.0 319894 5579582 4326 646619
34.0 334656 5892500 4326 681186
34.0 349406 6205430 4326 715753
34.0 364157 6518359 4326 750320
34.0 378921 6831275 4326 784888
34.0 393672 7144204 4326 819456
34.0 408422 7457134 4326 854024
