19.0 34921 293996 555 39790
19.0 69606 587292 1295 79572
19.0 102694 882305 1671 116950
19.0 133841 1178838 1671 151923
19.0 164944 1475415 1671 186488
19.0 248840 1719199 3424 230282
19.0 305015 1990704 4629 273501
19.0 337415 2285984 4813 309284
19.0 368171 2582907 4813 343850
19.0 400482 2878279 4813 378417
19.0 432800 3173641 4813 412984
19.0 466531 3467590 5270 465565
19.0 517559 3744239 8035 512375
19.0 548676 4040802 8035 546941
19.0 579755 4337403 8035 581507
19.0 610844 4633994 8035 616073
19.0 641924 4930594 8035 650640
19.0 673002 5227196 8035 685206
19.0 704093 5523785 8035 719774
19.0 735173 5820385 8035 754341
19.0 766253 6116985 8035 788906
19.0 797347 6413571 8035 823473
19.0 828427 6710171 8035 858041
19.0 859509 7006769 8035 892609
