4.0 17209 311695 370 36582
4.0 35976 620613 1104 73889
4.0 55123 929146 1656 110859
4.0 69921 1242027 1656 145823
4.0 84612 1555016 1656 180383
4.0 104088 1863220 2205 219530
4.0 123906 2171082 2938 259889
4.0 138635 2484033 2938 294672
4.0 153994 2796356 2938 329228
4.0 169993 3108037 2938 363786
4.0 187619 3418091 3301 399160
4.0 217098 3716289 5586 440896
4.0 231897 4029170 5586 479167
4.0 246637 4342110 5586 513724
4.0 261371 4655056 5586 548281
4.0 276114 4967993 5586 582837
4.0 290849 5280938 5586 617394
4.0 305583 5593884 5586 651951
4.0 320332 5906815 5586 686508
4.0 335063 6219764 5586 721064
4.0 349799 6532708 5586 755622
4.0 364549 6845638 5586 790178
4.0 379286 7158581 5586 824734
4.0 394022 7471525 5586 859292
