11.0 18474 310444 551 37447
11.0 38204 618394 1291 76102
11.0 56037 928241 1661 114376
11.0 70744 1241213 1661 148934
11.0 85436 1554201 1661 183494
11.0 106286 1861031 2623 225379
11.0 130468 2164529 3770 268747
11.0 145215 2477462 3770 303657
11.0 159933 2790424 3770 338216
11.0 176245 3101794 3770 372771
11.0 192235 3413484 3770 407600
11.0 239784 3693612 9686 461282
11.0 254597 4006479 9686 499064
11.0 269340 4319416 9686 533620
11.0 284083 4632353 9686 568177
11.0 298837 4945279 9686 602735
11.0 313582 5258214 9686 637293
11.0 328327 5571149 9686 671850
11.0 343082 5884074 9686 706408
11.0 357827 6197009 9686 740966
11.0 372571 6509945 9686 775523
11.0 387330 6822866 9686 810080
11.0 402074 7135802 9686 844638
11.0 416818 7448738 9686 879195
