35.0 18038 310880 553 37811
35.0 36091 620546 1110 76128
35.0 54183 995670 1671 113853
35.0 68883 1308649 1671 148420
35.0 83619 1621593 1671 182986
35.0 114201 1918674 2721 221932
35.0 130651 2229921 2859 260889
35.0 145375 2542877 2859 295457
35.0 161290 2854644 2859 330020
35.0 177285 3166329 2859 364589
35.0 194052 3477239 3043 400176
35.0 230366 3768605 7554 449153
35.0 245181 4081470 7554 484221
35.0 259934 4394397 7554 518788
35.0 274687 4707324 7554 553354
35.0 289450 5020241 7554 587922
35.0 304203 5333168 7554 622489
35.0 318956 5646095 7554 657055
35.0 333721 5959010 7554 691623
35.0 348474 6271937 7554 726190
35.0 363229 6584862 7554 760756
35.0 377996 6897775 7554 795322
35.0 392749 7210702 7554 829890
35.0 407500 7523631 7554 864457
