6.0 0 1 0
6.0 0 1 1
6.0 1 1 1
6.0 1 2 1
6.0 1 3 1
6.0 2 3 1
6.0 2 4 1
6.0 2 4 2
6.0 2 5 2
6.0 2 5 3
6.0 2 6 3
6.0 2 6 4
6.0 2 7 4
6.0 2 7 5
6.0 2 7 6
6.0 2 8 6
6.0 2 8 7
6.0 3 8 7
6.0 3 9 7
6.0 3 9 8
6.0 3 10 8
6.0 3 10 9
