33.0 0 0 1
33.0 1 0 1
33.0 2 0 1
33.0 2 0 2
33.0 3 0 2
33.0 4 0 2
33.0 5 0 2
33.0 5 0 3
33.0 5 0 4
33.0 5 0 5
