38.0 0 0 1
38.0 1 0 1
38.0 1 1 1
38.0 2 1 1
38.0 3 1 1
38.0 3 1 2
38.0 3 2 2
38.0 4 2 2
38.0 4 2 3
38.0 5 2 3
38.0 5 3 3
38.0 5 3 4
38.0 5 4 4
38.0 5 4 5
