34.0 0 0 1
34.0 1 0 1
34.0 1 1 1
34.0 1 1 2
34.0 2 1 2
34.0 3 1 2
34.0 4 1 2
34.0 4 2 2
34.0 4 2 3
34.0 5 2 3
34.0 5 2 4
34.0 5 2 5
