36.0 0 1 0
36.0 0 2 0
36.0 0 3 0
36.0 0 3 1
36.0 1 3 1
36.0 2 3 1
36.0 3 3 1
36.0 3 4 1
36.0 3 4 2
36.0 3 5 2
36.0 3 5 3
36.0 3 5 4
36.0 3 6 4
36.0 3 6 5
36.0 3 7 5
36.0 3 7 6
36.0 3 8 6
36.0 3 8 7
36.0 4 8 7
36.0 4 9 7
36.0 4 9 8
36.0 4 10 8
36.0 4 10 9
