40.0 0 1 0
40.0 0 1 1
40.0 1 1 1
40.0 2 1 1
40.0 2 1 2
40.0 3 1 2
40.0 4 1 2
40.0 4 2 2
40.0 4 2 3
40.0 4 2 4
40.0 4 3 4
40.0 4 3 5
