3.0 0 1 0
3.0 0 1 1
3.0 1 1 1
3.0 1 2 1
3.0 2 2 1
3.0 3 2 1
3.0 3 2 2
3.0 4 2 2
3.0 4 3 2
3.0 4 3 3
3.0 4 4 3
3.0 4 4 4
3.0 4 5 4
3.0 4 5 5
3.0 4 6 5
