28.0 0 1 0
28.0 0 2 0
28.0 0 3 0
28.0 1 3 0
28.0 1 3 1
28.0 2 3 1
28.0 3 3 1
28.0 4 3 1
28.0 4 4 1
28.0 4 4 2
28.0 4 4 3
28.0 4 4 4
