21.0 0 0 1
21.0 0 1 1
21.0 0 2 1
21.0 1 2 1
21.0 2 2 1
21.0 2 2 2
21.0 3 2 2
21.0 3 3 2
21.0 3 3 3
21.0 4 3 3
21.0 4 4 3
21.0 4 4 4
21.0 4 5 4
21.0 4 5 5
21.0 4 6 5
21.0 4 6 6
21.0 4 7 6
21.0 4 7 7
