37.0 0 0 1
37.0 0 1 1
37.0 0 2 1
37.0 1 2 1
37.0 2 2 1
37.0 3 2 1
37.0 3 3 1
37.0 3 3 2
37.0 4 3 2
37.0 4 4 2
37.0 4 4 3
37.0 4 4 4
37.0 5 4 4
37.0 5 5 4
37.0 5 5 5
37.0 5 6 5
37.0 5 6 6
37.0 5 7 6
